Date,Open,High,Low,Close,Volume,rsi,awesome_oscillator,force_index,ease_of_movement,ease_of_movement_signal,bbands_upper,bbands_middle,bbands_lower,atr,macd,macd_signal,aroon,aroon_up,aroon_down
2014-04-21,16.19849968,16.55750084,16.1154995,16.5435009,59988000,49.38075062,-1.27073321,-706674.24552529,0.0928388,0.01838206,16.74074729,16.08465014,15.42855298,0.52431271,-0.34530846,-0.426108,-65.0,10.0,75.0
2014-04-22,16.60000038,16.875,16.4470005,16.4659996,74232000,47.83104555,-1.0362582,-1624201.88791824,0.18709704,0.05062903,16.82053752,16.14245014,15.46436276,0.51468139,-0.29486548,-0.3998595,-65.0,5.0,70.0
2014-04-23,16.65299988,16.65649986,16.16950035,16.22900009,72092000,43.22218034,-0.80292478,-4435395.87172004,-0.16753031,0.02627281,16.79660492,16.13000011,15.46339531,0.5119132,-0.27293812,-0.37447522,-60.0,5.0,65.0
2014-04-24,16.48349953,16.87000084,16.14749908,16.85750008,185874000,55.77783685,-0.63270822,17611368.13473594,0.03721846,0.02013588,16.91061582,16.15670013,15.40278445,0.53297206,-0.19756439,-0.33909306,-40.0,20.0,60.0
2014-04-25,15.8125,15.82450008,15.13549995,15.19149971,323604000,33.77792337,-0.6688166,-83613313.80018409,-0.21903587,0.00885281,17.03216482,16.09030008,15.14843534,0.65187487,-0.28258968,-0.32779238,-85.0,15.0,100.0
2014-04-28,15.19999981,15.21949959,14.39999962,14.82900047,289596000,30.83738814,-0.84272505,-87497862.02847536,-0.18966774,0.00279338,17.19733576,16.01455011,14.83176446,0.66863738,-0.37202236,-0.33663838,-90.0,10.0,100.0
2014-04-29,14.82199955,15.09200001,14.52250004,15.01900005,130186000,34.17464538,-1.07894179,-67091835.22842886,-0.00109344,-0.00502996,17.2605763,15.93690014,14.61322398,0.65872364,-0.41533365,-0.35237743,-90.0,5.0,95.0
2014-04-30,14.90499973,15.22799969,14.90499973,15.20650005,81772000,37.48235249,-1.22212518,-52105637.91416906,0.1024038,0.01701727,17.27148407,15.87715015,14.48281624,0.62515127,-0.42396957,-0.36669586,-85.0,5.0,90.0
2014-05-01,15.20650005,15.52400017,15.19999981,15.39449978,86572000,40.79666492,-1.33985848,-39672701.52572195,0.11059257,0.00784557,17.20345899,15.79820013,14.39294128,0.59503618,-0.40674389,-0.37470547,-10.0,75.0,85.0
2014-05-02,15.52099991,15.66450024,15.21549988,15.4005003,79902000,40.90776396,-1.24650847,-32372309.71139724,0.04383127,-0.00033454,17.10273805,15.7137001,14.32466215,0.58043259,-0.38642971,-0.37705031,-10.0,70.0,80.0
2014-05-05,15.31849957,15.51150036,15.25,15.50249958,50398000,42.93047665,-1.03563336,-25551787.97179505,-0.03074301,-0.01269272,16.88572441,15.60959997,14.33347553,0.54853937,-0.3558694,-0.37281413,-10.0,65.0,75.0
2014-05-06,15.47649956,15.49050045,14.85200024,14.86900043,93646000,34.72731321,-0.87679162,-31692310.33696406,-0.14284186,-0.04568661,16.65509891,15.44990005,14.2447012,0.55873537,-0.38193301,-0.37463791,-10.0,60.0,70.0
2014-05-07,14.77799988,14.81999969,14.33399963,14.63549995,140304000,32.20694269,-0.87074997,-31886626.90067567,-0.20584293,-0.04951788,16.4624864,15.29055004,14.11861368,0.55636191,-0.41482978,-0.38267628,-45.0,55.0,100.0
2014-05-08,14.54100037,14.79399967,14.36149979,14.41600037,76964000,29.9375343,-0.92935836,-29160615.88088174,0.0004215,-0.05319757,15.72374776,15.04640007,14.36905238,0.54397571,-0.45100303,-0.39634163,-50.0,50.0,100.0
2014-05-09,14.5284996,14.68400002,14.21899986,14.61200047,81260000,34.51559073,-1.04637502,-20962873.34625964,-0.07224486,-0.03851847,15.70429004,14.98845015,14.27261025,0.53607815,-0.45300135,-0.40767358,-50.0,45.0,95.0
2014-05-12,14.71500015,15.16699982,14.70800018,15.14299965,74592000,45.27889539,-1.06370837,-9949934.35472557,0.29905868,0.01035417,15.73249828,15.01985006,14.30720185,0.53797027,-0.40066249,-0.40627136,-50.0,40.0,90.0
2014-05-13,15.13000011,15.27999973,15.03750038,15.23200035,70198000,46.90416437,-1.00454176,-7004915.14981586,0.07643095,0.01810661,15.76506689,15.04115009,14.3172333,0.50842318,-0.34727458,-0.394472,-50.0,35.0,85.0
2014-05-14,15.125,15.23200035,14.83300018,14.88099957,66466000,41.50261884,-0.84583332,-9973042.98272565,-0.07578866,0.00028736,15.72911412,15.00860004,14.28808597,0.49748088,-0.33212991,-0.38200359,-50.0,30.0,80.0
2014-05-15,14.90100002,14.96000004,14.51900005,14.75949955,85902000,39.74232315,-0.73089992,-10057415.95145926,-0.15041919,-0.02581381,15.62939857,14.94510002,14.26080147,0.49183279,-0.32568725,-0.37074032,-50.0,25.0,75.0
2014-05-16,14.64000034,14.94400024,14.57750034,14.88500023,72736000,42.53941912,-0.60194152,-6569082.61684557,0.01070751,-0.02912619,15.50683944,14.89355001,14.28026059,0.4792995,-0.30441253,-0.35747476,-50.0,20.0,70.0
2014-05-19,14.78800011,14.94999981,14.69050026,14.8380003,45684000,41.73332344,-0.57685819,-5765093.93435159,0.03379773,-0.02267211,15.28684787,14.82710009,14.3673523,0.45731951,-0.28746177,-0.34347216,-50.0,15.0,65.0
2014-05-20,14.85499954,15.22299957,14.83749962,15.05949974,81914000,46.99302348,-0.57184161,-1418003.15022554,0.09882904,0.00149498,15.32658525,14.84615002,14.36571479,0.45013755,-0.25075866,-0.32492946,-50.0,10.0,60.0
2014-05-21,15.11050034,15.29800034,15.07600021,15.25049973,68176000,51.21257962,-0.50847495,1207381.96067307,0.0510424,0.02718351,15.42081577,14.90764999,14.39448422,0.42897386,-0.20270989,-0.30048555,-50.0,5.0,55.0
2014-05-22,15.25249958,15.42700005,15.1505003,15.24549961,51536000,51.09427272,-0.36268328,941005.9864003,0.05459062,0.03260042,15.42046683,14.99059992,14.56073301,0.41372644,-0.16406411,-0.27320126,-15.0,35.0,50.0
2014-05-23,15.27299976,15.61750031,15.24499989,15.61200047,61058000,58.83848572,-0.20337501,4838606.56588824,0.08693583,0.04851849,15.58243932,15.09059992,14.59876052,0.40960384,-0.10088357,-0.23873772,55.0,100.0,45.0
2014-05-27,15.72049999,15.73149967,15.36900043,15.54100037,97242000,56.89909902,-0.05405,2703552.345787,0.04436087,0.02304871,15.69219688,15.13039999,14.5686031,0.40489338,-0.05851386,-0.20269295,55.0,95.0,40.0
2014-05-28,15.47500038,15.69099998,15.37100029,15.50800037,54520000,55.94676289,0.05486677,1884877.44945384,-0.01129855,0.01427576,15.76254319,15.15799999,14.5534568,0.39640401,-0.02899319,-0.167953,55.0,90.0,35.0
2014-05-29,15.52099991,15.74349976,15.51000023,15.68900013,47310000,60.02433977,0.1417417,3099099.44949987,0.04725755,0.02658038,15.88799235,15.23880005,14.58960775,0.38031355,0.0090328,-0.13255584,70.0,100.0,30.0
2014-05-30,15.7215004,15.73250008,15.37849998,15.62749958,85204000,57.99762318,0.20883336,1582882.67614443,-0.02960248,0.03866205,15.92548089,15.32560005,14.72571921,0.3776822,0.03170078,-0.09970452,70.0,95.0,25.0
2014-06-02,15.62950039,15.63000011,15.35000038,15.44200039,44068000,52.10186798,0.24460006,-191201.14888388,-0.04161732,0.03342957,15.90590982,15.38130007,14.85669032,0.36791396,0.0318715,-0.07338931,70.0,90.0,20.0
2014-06-03,15.28750038,15.39599991,15.25349998,15.35949993,47584000,49.60975265,0.23322504,-870201.26403709,-0.04948755,0.02510104,15.81614724,15.43345003,15.05075282,0.3499726,0.02430309,-0.05385083,70.0,85.0,15.0
2014-06-04,15.34249973,15.47500038,15.19200039,15.33899975,42142000,48.9631418,0.23797509,-869058.9826541,0.00587626,0.01580576,15.76300434,15.46140003,15.15979572,0.34327534,0.01650476,-0.03977971,70.0,80.0,10.0
2014-06-05,15.40499973,16.39699936,15.34500027,16.17849922,155934000,67.96293382,0.30489173,23090135.54363602,0.36262067,0.04696359,16.04858724,15.55419998,15.05981272,0.41474777,0.08313012,-0.01519775,95.0,100.0,5.0
2014-06-06,16.25,16.54400063,16.24650002,16.48349953,104880000,72.14847175,0.47662511,24708007.62785418,0.1487079,0.05637532,16.37830969,15.67799997,14.97769026,0.40982313,0.15741765,0.01932533,95.0,100.0,5.0
2014-06-09,16.57850075,16.64999962,16.28249931,16.375,64244000,68.6056951,0.63899997,18948289.22076342,0.04061423,0.05174316,16.56653647,15.75429993,14.94206338,0.40559085,0.20028998,0.05551826,75.0,95.0,20.0
2014-06-10,16.38249969,16.77499962,16.375,16.62050056,73268000,72.05550415,0.83020827,18773570.33795105,0.05937121,0.05324419,16.80831449,15.86224995,14.9161854,0.40503173,0.24981387,0.09437739,85.0,100.0,15.0
2014-06-11,16.79999924,17.0359993,16.69400024,16.76000023,88736000,73.86846047,1.06791649,17610856.13321705,0.11176942,0.06555099,17.03841287,15.98744993,14.93648699,0.40607843,0.29422653,0.13434721,90.0,100.0,10.0
2014-06-12,16.77750015,16.77750015,16.2329998,16.2954998,85526000,59.57000455,1.14680818,7185816.19251406,-0.22903432,0.0379218,17.09315415,16.0480999,15.00304564,0.41992062,0.28179211,0.16383619,90.0,95.0,5.0
2014-06-13,16.35250092,16.46500015,16.17650032,16.31349945,55296000,59.90417242,1.09994982,6060269.35637514,-0.09626039,0.03125601,17.13194738,16.11669989,15.10145239,0.40677854,0.26926631,0.18492222,80.0,90.0,10.0
2014-06-16,16.24300003,16.43449974,16.1760006,16.38100052,48996000,61.23910368,1.03890829,5559726.26128403,-0.00817772,0.03459997,17.12783095,16.2105999,15.29336885,0.3919506,0.26117559,0.20017289,80.0,85.0,5.0
2014-06-17,16.37700081,16.56699944,16.2614994,16.28100014,58482000,58.0573578,0.97230824,3485553.79393919,0.05693936,0.04524266,17.02356911,16.30274992,15.58193073,0.38330554,0.24200579,0.20853947,75.0,80.0,5.0
2014-06-18,16.39999962,16.78750038,16.25,16.71899986,128030000,66.52226815,0.85814166,13047653.98331575,0.04387191,0.04904223,16.81649472,16.44074993,16.06500515,0.39872503,0.26154664,0.2191409,65.0,75.0,10.0
2014-06-19,16.76300049,16.94499969,16.29899979,16.35000038,106412000,55.95188545,0.81332494,3536085.47842578,0.06268015,0.01904818,16.79818178,16.45790005,16.11761832,0.42345252,0.23953499,0.22321972,65.0,70.0,5.0
2014-06-20,16.38800049,16.4109993,16.02099991,16.20999908,121080000,52.43916777,0.73776649,-188904.0704526,-0.13077288,-0.0088999,16.80084634,16.43055,16.06025367,0.4201072,0.20697153,0.21997008,25.0,65.0,40.0
2014-06-23,16.16650009,16.37750053,16.07049942,16.36199951,52096000,55.78760959,0.66243312,1285190.17105015,0.00471461,-0.01248987,16.80040755,16.42924995,16.05809235,0.40879659,0.19244241,0.21446455,25.0,60.0,35.0
2014-06-24,16.37700081,16.48649979,16.13699913,16.20800018,52532000,51.69086734,0.59612481,-419370.35654313,0.05838061,-0.01258893,16.75664821,16.38799992,16.01935162,0.402867,0.16502147,0.20457593,25.0,55.0,30.0
2014-06-25,16.21649933,16.40749931,16.08699989,16.37199974,46556000,55.55297949,0.50554137,1045090.32623611,-0.0444028,-0.02820615,16.62238204,16.34919987,16.07601769,0.39463024,0.15606443,0.19487363,25.0,50.0,25.0
2014-06-26,16.42449951,16.43250084,16.10650063,16.28450012,53990000,53.03927515,0.39380822,-3854.17025218,0.01343559,-0.00395916,16.62222506,16.3480999,16.07397474,0.38776724,0.13915576,0.18373006,25.0,45.0,20.0
2014-06-27,16.29400063,16.32600021,16.16349983,16.22850037,48324000,51.3858378,0.34938331,-495177.44877877,-0.00832299,0.00483458,16.62261652,16.33959999,16.05658346,0.36524055,0.11938086,0.17086022,25.0,40.0,15.0
2014-06-30,16.24900055,16.34900093,16.11199951,16.23900032,53426000,51.69952753,0.30169169,-303150.53911867,-0.00632131,0.00502022,16.61289659,16.32539997,16.03790335,0.35241664,0.10358419,0.15740501,25.0,35.0,10.0
2014-07-01,16.29299927,16.65999985,16.25499916,16.61949921,63472000,61.66060341,0.27626672,4143063.24964332,0.14484318,0.01381061,16.69373493,16.35924988,16.02476483,0.35927493,0.12304051,0.15053211,25.0,30.0,5.0
2014-07-02,16.65999985,16.83799934,16.58300018,16.64249992,53626000,62.18441032,0.31290841,3614040.19672411,0.12030518,0.02145393,16.65486606,16.35159988,16.04833371,0.34884735,0.13730407,0.1478865,20.0,25.0,5.0
2014-07-03,16.74150085,16.91500092,16.65399933,16.87450027,38886000,67.20583832,0.36265829,4597226.64225159,0.0496688,0.0201528,16.84032418,16.40404987,15.96777556,0.34121272,0.16557186,0.15142358,35.0,100.0,65.0
2014-07-07,16.875,16.87750053,16.62599945,16.67749977,42578000,59.723493,0.41529163,2236296.80916443,-0.01934495,0.03129559,16.8940162,16.45079994,16.00758368,0.33224155,0.16657401,0.15445366,35.0,95.0,60.0
2014-07-08,16.65500069,16.68700027,16.06999969,16.19050026,85432000,45.7367961,0.41331658,-5734910.29889388,-0.26956582,0.00386755,16.90185119,16.43365002,15.96544885,0.36071746,0.12226699,0.14801633,-10.0,90.0,100.0
2014-07-09,16.23550034,16.51000023,16.15749931,16.49850082,63322000,53.40494094,0.36244998,-1146160.83545308,-0.02491155,-0.00446167,16.9067179,16.46270008,16.01868226,0.3598958,0.11401783,0.14121663,-10.0,85.0,95.0
2014-07-10,16.21699905,16.49900055,16.13249969,16.39599991,53300000,50.75290443,0.25734172,-1931095.01039023,-0.0123769,-0.00125908,16.90738703,16.4651001,16.02281317,0.36055631,0.09706244,0.13238579,-10.0,80.0,90.0
2014-07-11,16.73550034,17.35000038,16.73550034,17.30999947,166016000,66.99278103,0.26179175,26008840.5437006,0.26909556,0.02430692,17.22037295,16.56765003,15.91492711,0.41990072,0.16196447,0.13830153,15.0,100.0,85.0
2014-07-14,17.35149956,17.78849983,17.26799965,17.76600075,112198000,72.09403272,0.35133338,30582220.77365898,0.22522907,0.04766213,17.64870783,16.72140007,15.79409231,0.42996067,0.24668488,0.1599782,20.0,100.0,80.0
2014-07-15,17.68600082,17.77949905,17.46999931,17.72200012,83418000,70.91891818,0.52942492,24354463.50805475,0.03580349,0.05187461,17.9086055,16.86970005,15.8307946,0.41791458,0.30131881,0.18824632,20.0,95.0,75.0
2014-07-16,17.78100014,17.9659996,17.64999962,17.79500008,70072000,71.76723015,0.7414999,20856425.19610996,0.08263947,0.04565424,18.14547477,16.98725014,15.8290255,0.40772312,0.34286481,0.21917002,30.0,100.0,70.0
2014-07-17,17.67200089,17.84799957,17.56900024,17.62249947,72720000,66.66163324,0.94088321,14783576.1814053,-0.0381743,0.02980629,18.27560464,17.08525009,15.89489555,0.39485074,0.35274748,0.24588551,30.0,95.0,65.0
2014-07-18,17.71999931,17.98399925,17.60400009,17.93300056,68148000,70.81424448,1.02703307,15942931.21562778,0.04767541,0.02960695,18.4724405,17.19110012,15.90975974,0.39336558,0.38083824,0.27287606,40.0,100.0,60.0
2014-07-21,17.90500069,18.08550072,17.83600044,17.98800087,45568000,71.51261985,1.0613499,13499898.97755909,0.09130178,0.04067162,18.63426412,17.32215023,16.01003634,0.37897905,0.39980004,0.29826085,45.0,100.0,55.0
2014-07-22,17.76250076,18.14649963,17.76250076,18.04199982,57778000,72.23731787,1.07769175,11612635.7394684,-0.00415407,0.0672128,18.6384684,17.50730019,16.37613197,0.37948103,0.41158898,0.32092648,50.0,100.0,50.0
2014-07-23,17.95249939,18.03149986,17.83099937,17.90699959,53746000,67.46950918,1.05713342,8182025.18656812,-0.00867367,0.06883658,18.5739039,17.64815006,16.72239623,0.36263297,0.40150044,0.33704127,50.0,95.0,45.0
2014-07-24,17.99900055,18.24250031,17.9260006,17.93050003,141774000,67.87956003,1.09164184,7300157.28640796,0.03415628,0.0734899,18.21095217,17.80160007,17.39224798,0.35991975,0.38911459,0.34745593,50.0,90.0,40.0
2014-07-25,15.86499977,16.24349976,15.73799992,16.20050049,356930000,33.42112274,0.74814188,-106297823.42210487,-0.29649069,0.01693128,18.71391413,17.69065018,16.66738623,0.54317778,0.22342441,0.32264963,50.0,85.0,35.0
2014-07-28,16.21249962,16.24099922,15.82499981,16.02050018,118640000,31.56846672,0.37218335,-90853716.65555029,0.01481443,-0.00411019,18.94392628,17.51610012,16.08827396,0.53045995,0.08131738,0.27438318,-20.0,80.0,100.0
2014-07-29,16.09900093,16.14500046,15.97500038,16.0,57676000,31.34856259,0.00145839,-74549835.18377587,0.00795852,-0.00689468,19.02394239,17.34390011,15.66385783,0.49441396,-0.02706173,0.2140942,-25.0,75.0,100.0
2014-07-30,16.07250023,16.1364994,15.92500019,16.12549973,79380000,34.45431289,-0.36585825,-59184016.38715629,-0.0077935,-0.01593798,18.97234867,17.17695007,15.38155147,0.46612249,-0.09595604,0.15208415,-25.0,70.0,95.0
2014-07-31,16.00049973,16.0340004,15.59300041,15.64949989,103840000,28.93738084,-0.79649994,-57410162.96600074,-0.09226404,-0.02134696,18.95994882,16.97965012,14.99935141,0.47276017,-0.18650626,0.08436607,-35.0,65.0,100.0
2014-08-01,15.68449974,15.79150009,15.22949982,15.35299969,148830000,26.05039864,-0.85549992,-54995247.09182519,-0.11441667,-0.03755616,18.80735677,16.72165003,14.63594329,0.48168418,-0.27597841,0.01229717,-40.0,60.0,100.0
2014-08-04,15.44200039,15.80900002,15.42500019,15.68249989,84018000,34.16105366,-0.91873315,-39962666.22673548,0.04867533,-0.04181881,18.47302693,16.49109993,14.50917293,0.47911579,-0.30890404,-0.05194307,-40.0,55.0,95.0
2014-08-05,15.66499996,15.72749996,15.50300026,15.61600018,57042000,33.34104053,-0.98739155,-33386413.54233901,-0.00068874,-0.04147228,17.99114718,16.24849997,14.50585275,0.45365418,-0.33368612,-0.10829168,-40.0,50.0,90.0
2014-08-06,15.54150009,15.78899956,15.51000023,15.69449997,45938000,35.37569964,-1.04156655,-26660497.70972036,0.02080122,-0.03852479,17.39236213,16.02725,14.66213787,0.4361887,-0.33945666,-0.15452468,-40.0,45.0,85.0
2014-08-07,15.76049995,15.79399967,15.48250008,15.57250023,58712000,33.60445766,-1.05631666,-23115470.62979694,-0.00596876,-0.04253729,16.31575841,15.79145002,15.26714164,0.42371979,-0.34841307,-0.19330235,-40.0,40.0,80.0
2014-08-08,15.59700012,15.86600018,15.53299999,15.84000015,54118000,40.8229784,-0.99951661,-16280555.81144763,0.03768863,-0.00911936,16.20674774,15.75539999,15.30405224,0.41464783,-0.32584985,-0.21981185,-40.0,35.0,75.0
2014-08-11,15.92399979,16.0189991,15.84399986,15.91650009,49372000,42.79907097,-0.92617505,-12633735.6663531,0.08223227,-0.00237757,16.17575769,15.74499998,15.31424227,0.39108294,-0.29688141,-0.23522576,-40.0,30.0,70.0
2014-08-12,15.94449997,16.06550026,15.84749985,15.9659996,38316000,44.14014063,-0.84879173,-9991852.21955879,0.01422418,-0.00175101,16.16472202,15.74159994,15.31847786,0.37377469,-0.26601076,-0.24138276,-40.0,25.0,65.0
2014-08-13,16.37999916,16.58600044,16.30699921,16.31399918,98782000,52.7867769,-0.68902508,-1924952.94404331,0.13839621,0.01286796,16.26016555,15.76044989,15.26073422,0.3983973,-0.20842239,-0.23479069,-40.0,20.0,60.0
2014-08-14,16.38999939,16.7045002,16.33550072,16.66049957,68408000,59.68987456,-0.50632499,2734747.43476535,0.03964696,0.02605906,16.58814654,15.86154985,15.13495317,0.39760767,-0.13218295,-0.21426914,-40.0,15.0,55.0
2014-08-15,16.70000076,16.75,16.41600037,16.68149948,77934000,60.0828909,-0.32290831,2535085.51297696,0.02699962,0.04020069,16.78359178,15.99439983,15.20520789,0.39124687,-0.07163891,-0.1857431,-40.0,10.0,50.0
2014-08-18,16.77400017,16.88999939,16.68849945,16.72649956,49708000,60.9885034,-0.1526083,2480863.3819665,0.08360668,0.04369383,16.9675356,16.0987998,15.230064,0.37297217,-0.02168398,-0.15293127,-40.0,5.0,45.0
2014-08-19,16.74349976,16.79050064,16.65049934,16.75650024,34276000,61.63328608,-0.01120831,2216761.59169285,-0.0280809,0.04095461,17.09741864,16.21284981,15.32828097,0.34967509,0.01826858,-0.1186913,-30.0,10.0,40.0
2014-08-20,16.73399925,16.8579998,16.70100021,16.78899956,36210000,62.38166375,0.04053338,2027677.69076072,0.02558127,0.04143262,17.19399332,16.32229977,15.45060622,0.33040754,0.05034131,-0.08488478,-30.0,5.0,35.0
2014-08-21,16.8239994,16.82900047,16.61149979,16.64550018,39422000,56.9333024,0.06709998,630457.68567901,-0.03268959,0.03876053,17.15809146,16.42959976,15.70110806,0.31911685,0.06078756,-0.05575031,65.0,95.0,30.0
2014-08-22,16.64949989,16.70400047,16.54000092,16.5795002,44224000,54.5007471,0.08892508,-14858.86175269,-0.03643466,0.0313482,17.11898678,16.50354977,15.88811275,0.30360512,0.06175362,-0.03224953,65.0,90.0,25.0
2014-08-25,16.66049957,16.83849907,16.63549995,16.70100021,39154000,58.15756462,0.1048501,852790.31264646,0.05962266,0.02908724,17.06354816,16.58199978,16.1004514,0.2991445,0.0719189,-0.01141584,65.0,85.0,20.0
2014-08-26,16.85000038,17.21800041,16.72750092,17.09149933,73094000,67.48870135,0.17703352,5887399.76691005,0.15820152,0.04348498,17.05961452,16.69454975,16.32948498,0.32093007,0.11200795,0.01326892,85.0,100.0,15.0
2014-08-27,17.10449982,17.33349991,17.06699944,17.1590004,59232000,68.8240226,0.28144178,5543913.13049032,0.10235784,0.03988114,17.14383676,16.77904987,16.41426299,0.31548711,0.14558898,0.03973293,90.0,100.0,10.0
2014-08-28,17.0,17.08950043,16.94000053,17.00099945,45054000,62.18169169,0.36346684,3241642.6298361,-0.06155305,0.02976114,17.19061124,16.81309986,16.43558848,0.30583838,0.15424691,0.06263573,90.0,95.0,5.0
2014-08-29,17.08799934,17.0909996,16.88400078,16.95199966,38790000,60.18032364,0.46345005,2306670.93103644,-0.01454184,0.02560699,17.21482017,16.84014988,16.46547959,0.29595443,0.15374267,0.08085712,70.0,90.0,20.0
2014-09-02,16.99900055,17.125,16.8579998,17.11899948,46520000,64.50639644,0.54665848,3299791.03119956,0.00229562,0.01747589,17.27958965,16.87939987,16.47921009,0.293059,0.16516606,0.0977189,70.0,85.0,15.0
2014-09-03,17.12700081,17.16349983,16.87750053,16.95000076,39874000,57.48425012,0.58734172,1474619.04516914,0.02080067,0.02236405,17.29194991,16.89874992,16.50554994,0.29235303,0.15613039,0.1094012,70.0,80.0,10.0
